,Unnamed: 0,Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
10147,10148,C_CND_010149,2020-12-20,Dashiell,Male,570000,Chrysler Plymouth,Toyota,Camry,Overhead Camshaft,Manual,Black,34001,53546-9427,Hatchback,7681724,Janesville
10148,10149,C_CND_010150,2020-12-20,David,Male,13500,Classic Chevy,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,85257-3102,Sedan,6685149,Scottsdale
10149,10150,C_CND_010151,2020-12-20,Dean,Female,465500,Clay Johnson Auto Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29501,78758-7841,Passenger,8801631,Austin
10150,10151,C_CND_010152,2020-12-20,Declan,Male,515000,Diehl Motor CO Inc,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,21001,06457-3834,SUV,7385904,Middletown
10151,10152,C_CND_010153,2020-12-20,Dennis,Male,1095000,Enterprise Rent A Car,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26501,60504-7114,SUV,6938954,Aurora
10152,10153,C_CND_010154,2020-12-20,Derek,Male,582000,Gartner Buick Hyundai Saab,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,38701-8047,SUV,7459408,Greenville
10153,10154,C_CND_010155,2020-12-20,Zane,Male,13500,Race Car Help,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,78758-7841,SUV,7836827,Greenville
10154,10155,C_CND_010156,2020-12-20,Zayden,Male,13500,Ryder Truck Rental and Leasing,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,06457-3834,Sedan,6178402,Pasco
10155,10156,C_CND_010157,2020-12-20,Laetitia,Female,858000,Clay Johnson Auto Sales,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,78758-7841,Hardtop,8066043,Austin
10156,10157,C_CND_010158,2020-12-20,Sollyvan,Male,631000,Motor Vehicle Branch Office,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Hardtop,7399851,Austin
10157,10158,C_CND_010159,2020-12-20,Abel,Female,1350000,Star Enterprises Inc,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,99301-3882,Passenger,6527340,Austin
10158,10159,C_CND_010160,2020-12-20,Abraham,Female,1665000,Suburban Ford,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21500,53546-9427,SUV,6880588,Middletown
10159,10160,C_CND_010161,2020-12-20,Adam,Male,462250,Tri-State Mack Inc,Volvo,C70,Overhead Camshaft,Manual,Pale White,24250,85257-3102,Hatchback,6226812,Aurora
10160,10161,C_CND_010162,2020-12-20,Adan,Male,1150000,U-Haul CO,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,78758-7841,Hatchback,8983006,Greenville
10161,10162,C_CND_010163,2020-12-20,Adonis,Male,1505000,Progressive Shippers Cooperative Association No,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,38500,53546-9427,Passenger,7768290,Pasco
10162,10163,C_CND_010164,2020-12-20,Frieda,Male,13500,Race Car Help,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,78758-7841,Hardtop,7550319,Austin
10163,10164,C_CND_010165,2020-12-20,Lincoln,Male,940000,Diehl Motor CO Inc,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21000,06457-3834,Hardtop,6356911,Middletown
10164,10165,C_CND_010166,2020-12-21,Aryan,Female,930000,Tri-State Mack Inc,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,8314048,Scottsdale
10165,10166,C_CND_010167,2020-12-21,Austin,Female,805000,U-Haul CO,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,78758-7841,Sedan,8078814,Austin
10166,10167,C_CND_010168,2020-12-21,Ayaan,Female,1090000,Progressive Shippers Cooperative Association No,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21000,53546-9427,SUV,8893669,Janesville
10167,10168,C_CND_010169,2020-12-21,Ayden,Male,2050000,Rabun Used Car Sales,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14001,85257-3102,Passenger,7010101,Scottsdale
10168,10169,C_CND_010170,2020-12-21,Benjamin,Male,2550000,Race Car Help,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,78758-7841,Hatchback,7817911,Austin
10169,10170,C_CND_010171,2020-12-21,Benson,Male,905000,Ryder Truck Rental and Leasing,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,06457-3834,SUV,8347837,Middletown
10170,10171,C_CND_010172,2020-12-21,Brandon,Male,1355000,Saab-Belle Dodge,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12501,60504-7114,Hatchback,7919091,Aurora
10171,10172,C_CND_010173,2020-12-21,Brian,Male,1845000,Scrivener Performance Engineering,BMW,528i,Overhead Camshaft,Manual,Black,21501,38701-8047,SUV,6913346,Greenville
10172,10173,C_CND_010174,2020-12-21,Bryan,Female,2110000,Star Enterprises Inc,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28001,99301-3882,Sedan,8889938,Pasco
10173,10174,C_CND_010175,2020-12-21,Caleb,Male,1760000,Suburban Ford,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60001,53546-9427,Sedan,7439236,Janesville
10174,10175,C_CND_010176,2020-12-21,Calvin,Female,2655000,Tri-State Mack Inc,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21501,85257-3102,SUV,7590084,Scottsdale
10175,10176,C_CND_010177,2020-12-21,Micah,Male,13500,Chrysler of Tri-Cities,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39001,99301-3882,SUV,8332318,Pasco
10176,10177,C_CND_010178,2020-12-21,Michael,Female,595000,Chrysler Plymouth,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16001,53546-9427,Sedan,7652247,Janesville
10177,10178,C_CND_010179,2020-12-21,Miles,Male,13500,Classic Chevy,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,85257-3102,Hatchback,6153433,Scottsdale
10178,10179,C_CND_010180,2020-12-21,Milo,Male,13500,Clay Johnson Auto Sales,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,78758-7841,SUV,8092581,Austin
10179,10180,C_CND_010181,2020-12-21,Mohamed,Male,13500,Diehl Motor CO Inc,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11001,06457-3834,Passenger,6662878,Middletown
10180,10181,C_CND_010182,2020-12-21,Mohammad,Female,590000,Enterprise Rent A Car,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20001,60504-7114,Hatchback,8705518,Aurora
10181,10182,C_CND_010183,2020-12-21,Mohammed,Male,13500,Gartner Buick Hyundai Saab,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,38701-8047,Sedan,7409868,Greenville
10182,10183,C_CND_010184,2020-12-21,Moishe,Male,1450000,Hatfield Volkswagen,Toyota,Camry,Overhead Camshaft,Manual,Black,29001,99301-3882,Hatchback,8217867,Pasco
10183,10184,C_CND_010185,2020-12-21,Liloo,Female,663000,Gartner Buick Hyundai Saab,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,38701-8047,Hardtop,6111008,Greenville
10184,10185,C_CND_010186,2020-12-21,Moses,Male,655000,McKinney Dodge Chrysler Jeep,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31001,85257-3102,Passenger,7401632,Scottsdale
10185,10186,C_CND_010187,2020-12-21,Moshe,Male,812000,Motor Vehicle Branch Office,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,78758-7841,Hatchback,8985586,Austin
10186,10187,C_CND_010188,2020-12-21,Ashley,Male,2300000,Clay Johnson Auto Sales,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,78758-7841,Sedan,6188350,Austin
10187,10188,C_CND_010189,2020-12-21,Ashly,Male,490000,Diehl Motor CO Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,06457-3834,Passenger,7475581,Middletown
10188,10189,C_CND_010190,2020-12-21,Athena,Male,1300000,Enterprise Rent A Car,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20001,60504-7114,Passenger,8353509,Aurora
10189,10190,C_CND_010191,2020-12-21,Aubrey,Male,1300000,Gartner Buick Hyundai Saab,Nissan,Frontier,Overhead Camshaft,Manual,Black,53001,38701-8047,Hatchback,8154610,Greenville
10190,10191,C_CND_010192,2020-12-21,Imane,Male,1405000,Suburban Ford,Honda,Passport,Overhead Camshaft,Manual,Pale White,13500,53546-9427,Hardtop,8003413,Janesville
10191,10192,C_CND_010193,2020-12-21,Ava,Male,775000,Iceberg Rentals,Acura,RL,Overhead Camshaft,Manual,Pale White,31000,53546-9427,SUV,8237853,Janesville
10192,10193,C_CND_010194,2020-12-21,Marine,Male,1378000,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12800,53546-9427,Hardtop,7250276,Janesville
10193,10194,C_CND_010195,2020-12-21,Margaux,Male,1410000,Race Car Help,Subaru,Forester,Overhead Camshaft,Manual,Pale White,26000,78758-7841,Hardtop,7818430,Austin
10194,10195,C_CND_010196,2020-12-21,Bella,Male,602000,Nebo Chevrolet,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21000,06457-3834,SUV,6225595,Middletown
10195,10196,C_CND_010197,2020-12-21,Bianca,Male,650000,New Castle Ford Lincoln Mercury,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,60504-7114,Hatchback,7440608,Aurora
10196,10197,C_CND_010198,2020-12-21,Brenda,Male,13500,Pars Auto Sales,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,38701-8047,SUV,8954248,Greenville
10197,10198,C_CND_010199,2020-12-21,Devin,Male,545000,Hatfield Volkswagen,Ford,F-Series,Overhead Camshaft,Manual,Pale White,14000,99301-3882,Passenger,6146749,Pasco
10198,10199,C_CND_010200,2020-12-21,Dominic,Male,461000,Iceberg Rentals,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20001,53546-9427,SUV,8308998,Janesville
10199,10200,C_CND_010201,2020-12-21,Dominick,Male,751000,McKinney Dodge Chrysler Jeep,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,26001,85257-3102,Hatchback,7305207,Scottsdale
10200,10201,C_CND_010202,2020-12-21,Dov,Male,500000,Motor Vehicle Branch Office,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,78758-7841,SUV,7656362,Austin
10201,10202,C_CND_010203,2020-12-21,Dovid,Male,560000,Nebo Chevrolet,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,06457-3834,SUV,7038320,Middletown
10202,10203,C_CND_010204,2020-12-21,Dylan,Male,320000,New Castle Ford Lincoln Mercury,Dodge,Neon,Overhead Camshaft,Manual,Pale White,19000,60504-7114,SUV,7238462,Aurora
10203,10204,C_CND_010205,2020-12-21,Edward,Male,450000,Pars Auto Sales,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,24000,38701-8047,Passenger,7924258,Greenville
10204,10205,C_CND_010206,2020-12-21,Efraim,Male,703000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,99301-3882,SUV,6219192,Pasco
10205,10206,C_CND_010207,2020-12-21,Eitan,Female,680000,Progressive Shippers Cooperative Association No,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,13000,53546-9427,Hatchback,7458112,Janesville
10206,10207,C_CND_010208,2020-12-21,Eli,Male,650000,Rabun Used Car Sales,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000,85257-3102,Passenger,7702727,Scottsdale
10207,10208,C_CND_010209,2020-12-21,Elias,Male,770000,Race Car Help,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,78758-7841,Hatchback,6788559,Austin
10208,10209,C_CND_010210,2020-12-21,Aidan,Male,13500,Ryder Truck Rental and Leasing,Volvo,S80,Overhead Camshaft,Manual,Pale White,25000,06457-3834,Sedan,6473150,Austin
10209,10210,C_CND_010211,2020-12-21,Aiden,Male,1250000,Saab-Belle Dodge,Mercury,Villager,Overhead Camshaft,Manual,Pale White,16000,60504-7114,Passenger,6722906,Middletown
10210,10211,C_CND_010212,2020-12-21,Alan,Male,1520000,Scrivener Performance Engineering,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,38701-8047,Sedan,7775605,Aurora
10211,10212,C_CND_010213,2020-12-21,Albert,Female,13500,Star Enterprises Inc,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Passenger,7704913,Greenville
10212,10213,C_CND_010214,2020-12-21,Alberto,Female,1250000,Suburban Ford,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,53546-9427,Sedan,6654647,Pasco
10213,10214,C_CND_010215,2020-12-21,Alejandro,Male,1070000,Tri-State Mack Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,85257-3102,SUV,7199871,Janesville
10214,10215,C_CND_010216,2020-12-21,Alex,Male,13500,U-Haul CO,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,78758-7841,Hatchback,8144645,Scottsdale
10215,10216,C_CND_010217,2020-12-21,Alexander,Male,822000,Buddy Storbeck's Diesel Service Inc,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Pale White,38000,06457-3834,Sedan,7364764,Austin
10216,10217,C_CND_010218,2020-12-21,Alexis,Male,1225000,C & M Motors Inc,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,25500,60504-7114,SUV,6979288,Middletown
10217,10218,C_CND_010219,2020-12-21,Allan,Male,1760000,Capitol KIA,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,38701-8047,Sedan,8409691,Aurora
10218,10219,C_CND_010220,2020-12-21,Lipa,Male,1668000,Enterprise Rent A Car,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,19800,60504-7114,Hardtop,8914321,Aurora
10219,10220,C_CND_010221,2020-12-22,Carson,Male,2050000,U-Haul CO,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21001,78758-7841,Hatchback,7336273,Austin
10220,10221,C_CND_010222,2020-12-22,Charles,Male,1620000,Buddy Storbeck's Diesel Service Inc,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000,06457-3834,SUV,8328440,Middletown
10221,10222,C_CND_010223,2020-12-22,Christian,Female,2127000,C & M Motors Inc,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20700,60504-7114,SUV,6545841,Aurora
10222,10223,C_CND_010224,2020-12-22,Muhammad,Male,1400000,Nebo Chevrolet,Volvo,S40,Overhead Camshaft,Manual,Pale White,17001,06457-3834,Sedan,8320500,Middletown
10223,10224,C_CND_010225,2020-12-22,Myles,Male,13500,New Castle Ford Lincoln Mercury,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57001,60504-7114,SUV,7631260,Aurora
10224,10225,C_CND_010226,2020-12-22,Nachman,Male,1170000,Pars Auto Sales,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,38701-8047,SUV,8805287,Greenville
10225,10226,C_CND_010227,2020-12-22,Briana,Male,1283000,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,528i,Overhead Camshaft,Manual,Pale White,29300,99301-3882,SUV,7813016,Pasco
10226,10227,C_CND_010228,2020-12-22,Brianna,Male,1450000,Progressive Shippers Cooperative Association No,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,53546-9427,Passenger,8986872,Janesville
10227,10228,C_CND_010229,2020-12-22,Brianny,Male,1325000,Rabun Used Car Sales,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62500,85257-3102,SUV,6626213,Scottsdale
10228,10229,C_CND_010230,2020-12-22,Eliezer,Male,480000,Ryder Truck Rental and Leasing,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,Passenger,6852833,Middletown
10229,10230,C_CND_010231,2020-12-22,Elijah,Male,590000,Saab-Belle Dodge,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,27000,60504-7114,Passenger,7305859,Aurora
10230,10231,C_CND_010232,2020-12-22,Elimelech,Male,900000,Scrivener Performance Engineering,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,57000,38701-8047,SUV,8589647,Greenville
10231,10232,C_CND_010233,2020-12-22,Amir,Male,1850000,Chrysler Plymouth,Ford,Escort,Overhead Camshaft,Manual,Black,12000,53546-9427,Passenger,8043527,Pasco
10232,10233,C_CND_010234,2020-12-22,Anderson,Male,2380000,Classic Chevy,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,85257-3102,Hatchback,7677808,Janesville
10233,10234,C_CND_010235,2020-12-22,Luka,Male,410000,New Castle Ford Lincoln Mercury,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,60504-7114,Hardtop,8449383,Aurora
10234,10235,C_CND_010236,2020-12-23,Christopher,Female,13500,Capitol KIA,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,29000,38701-8047,Sedan,8756436,Greenville
10235,10236,C_CND_010237,2020-12-23,Naftali,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Black,18001,99301-3882,SUV,7647587,Pasco
10236,10237,C_CND_010238,2020-12-23,Brielle,Male,13500,Race Car Help,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,78758-7841,Sedan,6510961,Austin
10237,10238,C_CND_010239,2020-12-23,Eliyahu,Male,13500,Star Enterprises Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,99301-3882,SUV,7628891,Pasco
10238,10239,C_CND_010240,2020-12-23,Andrew,Male,13500,Diehl Motor CO Inc,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,06457-3834,Passenger,8831907,Austin
10239,10240,C_CND_010241,2020-12-24,Cody,Male,940000,Chrysler of Tri-Cities,Volvo,S70,Overhead Camshaft,Manual,Black,22000,99301-3882,Hatchback,8561728,Pasco
10240,10241,C_CND_010242,2020-12-24,Connor,Male,1710000,Chrysler Plymouth,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,53546-9427,Passenger,8809861,Janesville
10241,10242,C_CND_010243,2020-12-24,Daniel,Male,1800000,Classic Chevy,Honda,Accord,Overhead Camshaft,Manual,Black,43000,85257-3102,Sedan,7243596,Scottsdale
10242,10243,C_CND_010244,2020-12-24,Danny,Male,1706000,Clay Johnson Auto Sales,BMW,328i,Overhead Camshaft,Manual,Pale White,21600,78758-7841,Sedan,7511369,Austin
10243,10244,C_CND_010245,2020-12-24,Darren,Male,13500,Diehl Motor CO Inc,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11000,06457-3834,Hatchback,7771274,Middletown
10244,10245,C_CND_010246,2020-12-24,David,Male,1300000,Enterprise Rent A Car,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,60504-7114,Hatchback,6164750,Aurora
10245,10246,C_CND_010247,2020-12-24,Derek,Female,2355000,Gartner Buick Hyundai Saab,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24500,38701-8047,SUV,6680959,Greenville
10246,10247,C_CND_010248,2020-12-24,Devin,Male,13500,Hatfield Volkswagen,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,99301-3882,SUV,6481792,Pasco
10247,10248,C_CND_010249,2020-12-24,Dylan,Male,13500,Iceberg Rentals,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,53546-9427,Sedan,6095569,Janesville
10248,10249,C_CND_010250,2020-12-24,Eason,Female,1845000,McKinney Dodge Chrysler Jeep,Acura,RL,Overhead Camshaft,Manual,Black,18500,85257-3102,SUV,8278379,Scottsdale
10249,10250,C_CND_010251,2020-12-24,Edison,Female,13500,Motor Vehicle Branch Office,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,78758-7841,Sedan,6635044,Austin
10250,10251,C_CND_010252,2020-12-24,Edwin,Male,770000,Nebo Chevrolet,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,06457-3834,Hatchback,7236631,Middletown
10251,10252,C_CND_010253,2020-12-24,Elijah,Male,2200000,New Castle Ford Lincoln Mercury,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25000,60504-7114,Hatchback,6780986,Aurora
10252,10253,C_CND_010254,2020-12-24,Elvis,Female,2800000,Pars Auto Sales,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,38701-8047,Hatchback,7555040,Greenville
10253,10254,C_CND_010255,2020-12-24,Eric,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Toyota,Tacoma,Overhead Camshaft,Manual,Black,36000,99301-3882,Hatchback,6956753,Pasco
10254,10255,C_CND_010256,2020-12-24,Ethan,Female,1912500,Progressive Shippers Cooperative Association No,Infiniti,I30,Overhead Camshaft,Manual,Pale White,16250,53546-9427,Hatchback,7449004,Janesville
10255,10256,C_CND_010257,2020-12-24,Evan,Female,1655000,Rabun Used Car Sales,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,31500,85257-3102,Sedan,7399663,Scottsdale
10256,10257,C_CND_010258,2020-12-24,Farhan,Female,1800000,Race Car Help,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Black,16000,78758-7841,Passenger,6928278,Austin
10257,10258,C_CND_010259,2020-12-24,Felix,Female,13500,Ryder Truck Rental and Leasing,Saturn,LS,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Sedan,6087845,Middletown
10258,10259,C_CND_010260,2020-12-24,Nathan,Male,970000,Progressive Shippers Cooperative Association No,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27001,53546-9427,Passenger,8424214,Janesville
10259,10260,C_CND_010261,2020-12-24,Nathaniel,Male,3350000,Rabun Used Car Sales,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25001,85257-3102,SUV,8033184,Scottsdale
10260,10261,C_CND_010262,2020-12-24,Nicholas,Male,2255000,Race Car Help,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32501,78758-7841,Hatchback,6132829,Austin
10261,10262,C_CND_010263,2020-12-24,Nico,Male,870000,Ryder Truck Rental and Leasing,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20001,06457-3834,SUV,6778355,Middletown
10262,10263,C_CND_010264,2020-12-24,Nicolas,Male,1870000,Saab-Belle Dodge,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9001,60504-7114,Hatchback,6570996,Aurora
10263,10264,C_CND_010265,2020-12-24,Nikita,Male,13500,Scrivener Performance Engineering,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54001,38701-8047,SUV,7200410,Greenville
10264,10265,C_CND_010266,2020-12-24,Nikolas,Male,1750000,Star Enterprises Inc,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,99301-3882,Sedan,7334871,Pasco
10265,10266,C_CND_010267,2020-12-24,Noah,Male,1800000,Suburban Ford,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,37001,53546-9427,Hatchback,6009511,Janesville
10266,10267,C_CND_010268,2020-12-24,Noam,Male,3825000,Tri-State Mack Inc,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13501,85257-3102,Passenger,6567170,Scottsdale
